,id,name,brewery,style,abv,ibu,rating
1147,hz4rNs,Moo Thunder Stout,Butternuts Beer & Ale,Stout - Milk / Sweet,4.8% ABV,35 IBU,(3.484)
1148,hz4rNs,Thunder Stout,Breckenridge Brewery,Stout - American,4.95% ABV,N/A IBU,(3.675)
1149,hz4rNs,Stone Tropic of Thunder (Lager),Stone Brewing,Lager - IPL (India Pale Lager),5.8% ABV,58 IBU,(3.662)
1150,hz4rNs,Tropic Thunder,BlueTarp Brewing Co.,IPA - Session / India Session Ale,3.7% ABV,80 IBU,(3.27)
1151,hz4rNs,Thunderhead Stout,Mountain Sun Pub & Brewery,Stout - American,7.3% ABV,N/A IBU,(3.758)
1152,hz4rNs,Blood & Thunder,Cellarmaker Brewing Company,IPA - American,6.8% ABV,60 IBU,(3.963)
1153,hz4rNs,Thunder and Son,Half Acre Beer Company,Strong Ale - American,12% ABV,N/A IBU,(3.964)
1154,hz4rNs,Chocolate Thunder,Three Needs Brewery and Taproom,Porter - American,N/A ABV,N/A IBU,(3.662)
1155,hz4rNs,Voodoo Thunder,Craft Kitchen & Brewery,IPA - American,7.8% ABV,101 IBU,(3.516)
1156,hz4rNs,Thunder In Paradise,Funky Buddha Brewery,Witbier,6% ABV,N/A IBU,(3.591)
1157,hz4rNs,Chocolate Thunder Imperial Chocolate Milk Stout (Bourbon Barrel Aged),Vine Street Pub & Brewery,Stout - Imperial / Double,10% ABV,N/A IBU,(4.092)
1158,hz4rNs,Thunder Maker,Casual Animal Brewing Company,Saison / Farmhouse Ale,6.6% ABV,N/A IBU,(3.621)
1159,hz4rNs,Cucumber Thunder,Ironfire Brewing Company,Golden Ale,4.5% ABV,15 IBU,(3.499)
1160,hz4rNs,Sky And Thunder,Box Social Brewing,Sour - Ale,3.7% ABV,N/A IBU,(3.642)
1161,hz4rNs,Thor's Thunder,Half Moon Restaurant & Brewery,Other,8.8% ABV,19 IBU,(3.517)
1162,hz4rNs,Thunder And Lightning,Goldhorn Brewery,IPA - Imperial / Double,9.2% ABV,82 IBU,(3.647)
1163,hz4rNs,Blood And Thunder,Round Guys Brewing Company,American Wild Ale,11.2% ABV,N/A IBU,(3.652)
1164,hz4rNs,Chocolate Thunder,Cape Ann Chemistry Club,Homebrew  |  Stout - Other,4.6% ABV,22 IBU,(0)
1165,Pb4Zwl,Moo Thunder Stout,Butternuts Beer & Ale,Stout - Milk / Sweet,4.8% ABV,35 IBU,(3.484)
1166,Pb4Zwl,Thunder Stout,Breckenridge Brewery,Stout - American,4.95% ABV,N/A IBU,(3.675)
1167,Pb4Zwl,Rolling Thunder Imperial Stout,Rogue Ales,Stout - Imperial / Double,14.4% ABV,63 IBU,(4.046)
1168,Pb4Zwl,Rolling Thunder Imperial Stout (2018),Rogue Ales,Stout - Imperial / Double,14.4% ABV,63 IBU,(4.142)
1169,Pb4Zwl,Thunder Horse,Martin House Brewing Company,Stout - Other,9.24% ABV,N/A IBU,(3.768)
1170,Pb4Zwl,Thunder Dog,Gun Hill Brewing Company,Stout - Milk / Sweet,5.9% ABV,18 IBU,(3.797)
1171,Pb4Zwl,Dark Lightning Milk Stout,Thunder Canyon Brewstillery,Stout - Milk / Sweet,6% ABV,N/A IBU,(3.726)
1172,Pb4Zwl,Blackout Stout,Thunder Canyon Brewstillery,Stout - Oatmeal,5.2% ABV,N/A IBU,(3.608)
1173,Pb4Zwl,Thunderclap,Barrel Harbor Brewing,Stout - Russian Imperial,10% ABV,84 IBU,(3.756)
1174,Pb4Zwl,Thunderhead Stout,Mountain Sun Pub & Brewery,Stout - American,7.3% ABV,N/A IBU,(3.758)
1175,Pb4Zwl,Thunder Snow Stout,Rising Silo Farm Brewery,Stout - Oatmeal,5.5% ABV,20 IBU,(3.754)
1176,Pb4Zwl,Chocolate Thunder Stout,Thunder Island Brewing Company,Stout - American,6.8% ABV,23 IBU,(3.744)
1177,Pb4Zwl,Warhead Stout,Thunder Canyon Brewstillery,Stout - Russian Imperial,12.3% ABV,N/A IBU,(3.762)
1178,Pb4Zwl,Chocolate Thunder- Barrel Aged Imperial Milk Stout,Triplehorn Brewing,Stout - Milk / Sweet,10% ABV,70 IBU,(3.884)
1179,Pb4Zwl,Thunder Kissed Coffee Stout,North High Brewing,Stout - Milk / Sweet,5.8% ABV,N/A IBU,(3.905)
1180,Pb4Zwl,Chocolate Thunder Imperial Chocolate Milk Stout (Bourbon Barrel Aged),Vine Street Pub & Brewery,Stout - Imperial / Double,10% ABV,N/A IBU,(4.092)
1181,Pb4Zwl,Black Thunder Coffee Stout,Chetco Brewing Company,Stout - Other,7% ABV,28 IBU,(3.72)
1182,Pb4Zwl,Thunder Child,White Street Brewing Company,Smoked Beer,9.4% ABV,36 IBU,(3.926)
1183,Pb4Zwl,Bourbon Barrel-aged Chocolate Thunder Imperial Milk Stout,Mountain Sun Pub & Brewery,Stout - Other,9.6% ABV,N/A IBU,(4.219)
1184,Pb4Zwl,Chocolate Thunder Bourbon Barrel Aged Belgian Stout,Laurelwood Brewing Co.,Stout - Imperial / Double,9.5% ABV,N/A IBU,(4.11)
1185,Pb4Zwl,Thunderstout,Trolden Bryghus,Stout - Russian Imperial,8.8% ABV,N/A IBU,(3.36)
1186,Pb4Zwl,Thunder Echo Summer Stout,Blue Heron BrewPub (Wisconsin),Stout - American,6.2% ABV,30 IBU,(3.72)
1187,Pb4Zwl,Thunderbear stout,Schouskjelleren Mikrobryggeri,Stout - Other,5.8% ABV,N/A IBU,(3.786)
1188,Pb4Zwl,Bourbon Barrel-aged Warhead Stout,Thunder Canyon Brewstillery,Stout - American Imperial / Double,10.2% ABV,15 IBU,(3.983)
1189,Pb4Zwl,Thunder Stout,Nano Brew Cleveland,Stout - American,10% ABV,N/A IBU,(3.802)
1190,ZzpzSy,Tickled Pink,Oskar Blues Brewery,Saison / Farmhouse Ale,6.6% ABV,25 IBU,(3.527)
1191,ZzpzSy,Tickled Pink,Fort Collins Brewery (FCB),Sour - Gose,5.5% ABV,45 IBU,(3.606)
1192,ZzpzSy,Tickled Pink,Rhombus Guys Brewing Company,Sour - Fruited,5% ABV,3 IBU,(3.826)
1193,ZzpzSy,Tickled Pink,Call To Arms Brewing Company,Saison / Farmhouse Ale,7.6% ABV,N/A IBU,(3.875)
1194,ZzpzSy,Tickled Pink,Garage Project,Sour - Ale,5.7% ABV,N/A IBU,(0)
1195,ZzpzSy,Berry Tickled Pink,Po'Boy Brewery,Cider - Other,6% ABV,N/A IBU,(0)
1196,ZzpzSy,Tickled Pink,Deluxe Brewing,Lager - Pale,4.7% ABV,17 IBU,(0)
1197,ZzpzSy,Tickled Pink,3 Brasseurs | 3 Brewers,Fruit Beer,4.8% ABV,22 IBU,(0)
1198,ZzpzSy,Pink Tickler,Exferimentation Brewing Co,Fruit Beer,5.5% ABV,20 IBU,(3.611)
1199,ZzpzSy,Tickle Her Pink,Lucky Star Brewery,Fruit Beer,5.4% ABV,17 IBU,(3.736)
1200,ZzpzSy,Tickle Me Pink,Weasel Boy Brewing Company,IPA - American,8% ABV,N/A IBU,(3.571)
1201,ZzpzSy,Beer For Boobs Tickle Me Pink Saskatoon Berry DIPA,Weasel Boy Brewing Company,IPA - American,8% ABV,N/A IBU,(3.504)
1202,ZzpzSy,Tickled Pink Grapefruit Wheat,Sideways Brewing Company,Homebrew  |  Pale Wheat Ale - American,5.8% ABV,N/A IBU,(0)
1203,ZzpzSy,Little RIPA Tickled Pink,Rowsons,Homebrew  |  IPA - Imperial / Double,8.4% ABV,N/A IBU,(0)
1204,ZzpzSy,Tickled Pink Grapefruit Wheat 2015,Sideways Brewing Company,Homebrew  |  Pale Wheat Ale - American,5.25% ABV,27 IBU,(0)
1205,ZzpzSy,Tickle Me Pink Hibiscus Witbier,Tanuki Bill's Brewhaus,Homebrew  |  Witbier,5.46% ABV,15 IBU,(0)
1206,0tWTUV,Krušovice Černé,Heineken Česká Republika,Lager - Dark,3.8% ABV,19 IBU,(3.174)
1207,0tWTUV,Budweiser Budvar B:DARK / Czechvar B:DARK,Budějovický Budvar,Lager - Dark,4.7% ABV,N/A IBU,(3.309)
1208,0tWTUV,Pardubický Porter,Pardubický pivovar,Porter - Baltic,8% ABV,N/A IBU,(3.59)
1209,0tWTUV,Master Tmavý 18° / Dark,Plzeňský Prazdroj,Bock - Doppelbock,7% ABV,N/A IBU,(3.558)
1210,0tWTUV,Tmavé speciální pivo Herold / Czech Black Lager,Pivovar Herold,Lager - Dark,5.2% ABV,N/A IBU,(3.416)
1211,0tWTUV,Březňák Tmavé výčepní / Schwarzbier,Velké Březno,Schwarzbier,3.8% ABV,N/A IBU,(3.031)
1212,0tWTUV,Sv. Norbert Special Dark Beer,Klášterní pivovar Strahov,Lager - Dark,5.5% ABV,40 IBU,(3.743)
1213,0tWTUV,Zlatý Bažant Tmavé 10%,Heineken Slovensko,Lager - Dark,3.8% ABV,N/A IBU,(3.161)
1214,0tWTUV,Litovel Dark,Litovel,Lager - Dark,3.8% ABV,N/A IBU,(3.082)
1215,0tWTUV,Postřižinské Tmavé,Pivovar Nymburk,Lager - Dark,4.3% ABV,N/A IBU,(2.987)
1216,0tWTUV,Tmavý ležák 11%,Pivovar Ferdinand,Lager - Dark,4.7% ABV,N/A IBU,(3.404)
1217,0tWTUV,Pernštejn Granát 13° tmavý ležák,Pardubický pivovar,Lager - Dark,5.7% ABV,N/A IBU,(3.312)
1218,0tWTUV,Bakalář Tmavá desítka,Tradiční pivovar v Rakovníku,Lager - Dark,3.8% ABV,N/A IBU,(3.193)
1219,0tWTUV,Šariš Tmavý,Plzeňský Prazdroj Slovensko,Lager - Dark,4.1% ABV,N/A IBU,(3.328)
1220,0tWTUV,Sup 14 Tmavé / Dark,Pivovar U Supa,Lager - Dark,5% ABV,N/A IBU,(3.444)
1221,0tWTUV,Bratislavský Bubák 12°,Bratislavský Meštiansky Pivovar,Lager - Dark,5% ABV,N/A IBU,(3.575)
1222,0tWTUV,Klášter Tmavé,Pivovar Klášter,Lager - Dark,4.1% ABV,N/A IBU,(3.401)
1223,0tWTUV,Tmavé,Zero Gravity Craft Brewery,Lager - Euro Dark,5% ABV,23 IBU,(3.734)
1224,0tWTUV,Albrecht 12 Kateřina,Zámecký pivovar Frýdlant,Lager - Dark,4.5% ABV,33 IBU,(3.444)
1225,0tWTUV,Zubr Classic tmavé,Pivovar Zubr,Lager - Dark,3.8% ABV,N/A IBU,(3.307)
1226,0tWTUV,Koutské tmavé 14%,Pivovar Kout na Šumavě,Lager - Dark,6% ABV,N/A IBU,(3.492)
1227,0tWTUV,Tmavé 14%,Pivovar Matuška,Schwarzbier,5.8% ABV,N/A IBU,(3.62)
1228,0tWTUV,Tmave Pivo,Vltava House Brand,Lager - Dark,3.8% ABV,N/A IBU,(3.096)
1229,0tWTUV,Dětenické tmavé,Zámecký pivovar Dětenice,Lager - Dark,4% ABV,N/A IBU,(3.518)
1230,0tWTUV,Sv. Norbert Dunkel Weizenbock / Tříkrálový pšeničný speciál,Klášterní pivovar Strahov,Bock - Weizenbock,6.3% ABV,16 IBU,(3.877)
