,beer_id,name,display_name,abv,ibu,style_id,year,glass_id,organic,brewery_id,retired,status,ingredients,hops,malt,misc,yeast
0,c4f2KE,'Murican Pilsner,'Murican Pilsner,5.5,32.5,98,n/a,4,N,nHLlnK,N,verified,0,,,,
1,zTTWa2,11.5° PLATO,11.5° PLATO,4.5,35,164,n/a,n/a,N,nHLlnK,N,verified,0,,,,
2,zfP2fK,12th Of Never,12th Of Never,5.5,45,25,n/a,n/a,N,nLsoQ9,N,verified,0,,,,
3,xwYSL2,15th Anniversary Ale,15th Anniversary Ale,n/a,37.5,5,n/a,n/a,N,TMc6H2,N,verified,2,22;24;26;11;157;,247;650;,,
4,UJGpVS,16 So Fine Red Wheat Wine,16 So Fine Red Wheat Wine,11,65.0,35,n/a,n/a,N,TMc6H2,N,verified,1,4;11;86;157;,,,
5,vz5JZ1,1794 The Fergal Project,1794 The Fergal Project,4.5,47.5,42,n/a,n/a,N,DifSi4,N,verified,0,,,,
6,LcpeBb,17th Saison,17th Saison,9,30.0,72,n/a,n/a,N,TMc6H2,N,verified,2,4;24;45;113;,,,1872;
7,Yd8G8r,18th Anniversary Belgian Tripel,18th Anniversary Belgian Tripel,10,17,59,n/a,n/a,N,TMc6H2,N,verified,2,4;24;130;,,,1845;
8,iJ329Y,19 - Golden Belgian Style Ale,19 - Golden Belgian Style Ale,7,,135,n/a,n/a,N,TMc6H2,N,verified,0,,,,
9,O78ldO,1904 American Red Lager,1904 American Red Lager,5,9.0,93,n/a,n/a,N,BznahA,N,verified,0,,,,
10,qGDeH1,2 x 4,2 x 4,8.7,,70,n/a,5,N,nHLlnK,N,verified,0,,,,
11,MgdJep,200th Anniversary Export Stout,200th Anniversary Export Stout,6,45.0,24,n/a,n/a,N,HaPdSL,N,verified,0,,,,
12,ISTT06,2017 Beer Camp,2017 Beer Camp (2017),6.5,50,30,2017,n/a,N,nHLlnK,N,verified,0,,,,
13,v4KRep,20th Anniversary Imperial Hash IPA on Brett,20th Anniversary Imperial Hash IPA on Brett,9,81,31,n/a,n/a,N,TMc6H2,N,verified,0,,,,
14,uIgENV,20th Street Ale Citra,20th Street Ale Citra,7.3,,n/a,n/a,5,N,nHLlnK,N,verified,0,,,,
15,WcP2Ww,20th Street Ale Crystal,20th Street Ale Crystal,7.3,,n/a,n/a,n/a,N,nHLlnK,N,verified,0,,,,
16,HyxQE4,20th Street Ale Magnum,20th Street Ale Magnum,7.3,,n/a,n/a,n/a,N,nHLlnK,N,verified,0,,,,
17,e9sjBk,21st Anniversary,21st Anniversary,7.9,7,57,n/a,n/a,N,TMc6H2,N,verified,0,,,,
18,YZXVKq,25th Anniversary,25th Anniversary,9.8,42.5,158,n/a,n/a,N,IImUD9,N,verified,0,,,,
19,7z8RTq,3 Weight,3 Weight,4,,164,n/a,n/a,N,nHLlnK,N,verified,0,,,,
20,f5CWb6,"30th Anniversary - Charlie, Fred & Ken's Bock","30th Anniversary - Charlie, Fred & Ken's Bock",8.3,29.0,89,n/a,n/a,N,nHLlnK,Y,verified,0,,,,
21,0KEzfx,30th Anniversary - Fritz and Ken's Ale,30th Anniversary - Fritz and Ken's Ale,9.2,65.0,43,n/a,n/a,N,nHLlnK,Y,verified,0,,,,
22,KjumXn,30th Anniversary - Grand Cru,30th Anniversary - Grand Cru,9.2,,138,n/a,n/a,N,nHLlnK,N,verified,0,,,,
23,8M5lCq,30th Anniversary - Jack & Ken's Ale,30th Anniversary - Jack & Ken's Ale,10.2,80.0,34,n/a,n/a,N,nHLlnK,Y,verified,0,,,,
24,ajbd6g,35th Anniversary  - Brewer's Reserve,35th Anniversary  - Brewer's Reserve,8,47.5,14,n/a,n/a,N,nHLlnK,N,verified,0,,,,
25,NoNhan,420 Extra Pale Ale,420 Extra Pale Ale,5.4,41,25,n/a,5,N,TMc6H2,N,verified,0,,,,
26,pOUbfg,420 Fest,420 Fest,8,82.5,31,n/a,n/a,N,TMc6H2,N,verified,0,,,,
27,jIKwgZ,420 Strain G13 IPA,420 Strain G13 IPA,6,48,30,n/a,n/a,N,TMc6H2,N,verified,0,,,,
28,lWygSS,471 Double IPA - Hull Melon,471 Double IPA - Hull Melon,9.2,82.5,31,n/a,n/a,N,IImUD9,N,verified,0,,,,
29,fa0oqf,471 ESB - Extra Special Bitter,471 ESB - Extra Special Bitter,7.8,55,5,n/a,5,N,IImUD9,Y,verified,0,,,,
30,HZMvCT,471 IPA Barrel Series: Citra,471 IPA Barrel Series: Citra,11.3,70,31,n/a,n/a,N,IImUD9,N,verified,0,,,,
31,GysKeq,471 IPA Barrel Series: Eureka!,471 IPA Barrel Series: Eureka!,11.2,70,31,n/a,n/a,N,IImUD9,N,verified,0,,,,
32,tw2Iw0,471 IPA. Aggressive Hoppiness,471 IPA. Aggressive Hoppiness,9.2,70,31,n/a,n/a,N,IImUD9,Y,verified,0,,,,
33,GYF0P4,471 Pilsner,471 Pilsner,n/a,32.5,98,n/a,n/a,N,IImUD9,N,verified,0,,,,
34,j9cp5e,471 Small Batch IPA,471 Small Batch IPA,9.2,70,30,n/a,8,N,IImUD9,N,verified,3,24;26;43;118;,278;365;650;234;862;,,1577;
35,5MX880,5 C's IPA,5 C's IPA,6.5,60.0,30,n/a,n/a,N,4F7QA9,N,verified,0,,,,
36,uA3MVL,7 Birds,7 Birds,5,13,98,n/a,n/a,Y,p1tFbP,N,verified,0,,,,
37,Fhw2NF,7 Cities Pilsner,7 Cities Pilsner,5,32,98,n/a,n/a,Y,p1tFbP,N,verified,0,,,,
38,MqTIG4,72 Imperial,72 Imperial,7.2,11,44,n/a,n/a,N,IImUD9,N,verified,0,,,,
39,wDgaK8,A Beer Named Sue,A Beer Named Sue,5.7,23,72,n/a,n/a,N,VEY3Xa,N,verified,0,,,,
40,Au0v9G,A Little Sumpin' Extra,A Little Sumpin' Extra,8.7,82.5,31,n/a,n/a,N,nLsoQ9,N,verified,0,,,,
41,svXHfu,A Little Sumpin' Sumpin',A Little Sumpin' Sumpin',7.5,64.2,25,n/a,5,N,nLsoQ9,N,verified,0,,,,
42,hbF6tu,ABLE Best Britter,ABLE Best Britter,4.3,34.0,4,n/a,5,N,nHLlnK,N,verified,0,,,,
43,MTLa3r,Afternooner,Afternooner,4.6,25.0,62,n/a,n/a,N,VEY3Xa,N,verified,0,,,,
44,6AcqY6,Agave Wheat,Agave Wheat,5.9,19,112,n/a,9,N,IImUD9,N,verified,0,,,,
45,RK9Po6,Ale 20,Ale 20,5.7,36.0,25,n/a,n/a,N,nHLlnK,N,verified,0,,,,
46,yn4ODI,Ale Communication,Ale Communication,7.8,70.0,33,n/a,n/a,N,VEY3Xa,N,verified,0,,,,
47,2cLm8B,All Colorado Apricot Wheat,All Colorado Apricot Wheat,5.5,22.5,114,n/a,n/a,N,q6vJUK,N,verified,0,,,,
48,DbeLZF,All Colorado Wet Hop Pale Ale,All Colorado Wet Hop Pale Ale,5.8,36.0,25,n/a,n/a,N,q6vJUK,N,verified,0,,,,
49,aG4Ie2,Alpha Dog Imperial IPA,Alpha Dog Imperial IPA,8.5,127,31,n/a,n/a,N,yX6twV,N,verified,0,,,,
50,hYaduh,Alt Route - Beer Camp Across America,Alt Route - Beer Camp Across America (2014),6.6,50,55,2014,5,N,nHLlnK,N,verified,0,,,,
51,5TQX99,ALTitude,ALTitude,n/a,38.5,55,n/a,n/a,N,q6vJUK,N,verified,0,,,,
52,qIa0fL,Amber Beer,Amber Beer,n/a,35.0,32,n/a,n/a,N,p3YrOa,N,verified,0,,,,
53,Zd8Cxd,American Summer Hoppy Wit,American Summer Hoppy Wit,6,55,65,n/a,n/a,N,q6vJUK,N,verified,0,,,,
54,Ota9wv,Añejo Tequila Barrel Aged Gubna,Añejo Tequila Barrel Aged Gubna,11,70.0,33,n/a,n/a,N,q6vJUK,N,verified,0,,,,
55,b6nCMj,Anniversary Ale,Anniversary Ale,3.8,36.0,25,n/a,n/a,N,VEY3Xa,N,verified,0,,,,
56,fBZZUJ,Anniversary Ale,Anniversary Ale,5.9,60.0,30,n/a,n/a,N,nHLlnK,N,verified,0,,,,
57,iEMsk8,Anniversary Ale 2007,Anniversary Ale 2007,5.9,60.0,30,n/a,n/a,N,nHLlnK,N,verified,0,,,,
58,ItEVNY,Anniversary Ale 2009,Anniversary Ale 2009,5.9,60.0,30,n/a,n/a,N,nHLlnK,N,verified,0,,,,
59,HIuMUM,Antwerpen Stout,Antwerpen Stout,8,20.0,20,n/a,n/a,N,HaPdSL,N,verified,0,,,,
60,IyyejS,Anubis Imperial Coffee Porter,Anubis Imperial Coffee Porter,8,33.6,18,n/a,n/a,N,yX6twV,N,verified,0,,,,
61,JCo28y,Asian Gold Blonde,Asian Gold Blonde,4.4,20.0,36,n/a,n/a,N,DMU2Kf,N,verified,0,,,,
62,uHEs7N,Audition - Altbier,Audition - Altbier,6.6,38.5,55,n/a,n/a,N,nHLlnK,N,verified,0,,,,
63,fdnFoV,Audition - Belgian-Style Blonde,Audition - Belgian-Style Blonde,6.3,22.5,61,n/a,n/a,N,nHLlnK,N,verified,0,,,,
64,8ugUQF,Audition - Belgian-Style Pale Ale,Audition - Belgian-Style Pale Ale,5.3,25.0,62,n/a,n/a,N,nHLlnK,N,verified,0,,,,
65,zrqusY,Audition - Dark Ale,Audition - Dark Ale,8.5,,28,n/a,n/a,N,nHLlnK,N,verified,0,,,,
66,BJFSW8,Audition - Double IPA,Audition - Double IPA,8.5,82.5,31,n/a,n/a,N,nHLlnK,N,verified,0,,,,
67,cBZj1z,Audition - English-Style Bitter,Audition - English-Style Bitter,5.6,27.5,3,n/a,n/a,N,nHLlnK,N,verified,0,,,,
68,NY86j7,Audition - Imperial Pilsner,Audition - Imperial Pilsner,8,32.5,98,n/a,4,N,nHLlnK,N,verified,0,,,,
69,lEPIZg,Audition - Pale Ale,Audition - Pale Ale,6.5,36.0,25,n/a,n/a,N,nHLlnK,N,verified,0,,,,
70,WaxgGo,Audition - Pilsner,Audition - Pilsner,5.2,32.5,98,n/a,4,N,nHLlnK,N,verified,0,,,,
71,HxW3xw,Audition - Rye Bock,Audition - Rye Bock,7.2,,117,n/a,n/a,N,nHLlnK,N,verified,0,,,,
72,eOVHdT,Audition - Scotch Ale,Audition - Scotch Ale,7.3,30.0,15,n/a,n/a,N,nHLlnK,N,verified,0,,,,
73,L0eAAB,Aunt Sally,Aunt Sally,5.7,,40,n/a,n/a,N,nLsoQ9,N,verified,0,,,,
74,1unO6C,Autumn Ale,Autumn Ale,6,21,81,n/a,5,N,IImUD9,N,verified,0,,,,
75,nvfMg1,Avalanche Ale,Avalanche Ale,4.4,19,32,n/a,5,N,IImUD9,N,verified,0,,,,
76,kLnpDN,Bad Luck Blonde,Bad Luck Blonde,6.5,20.0,36,n/a,5,N,nHLlnK,N,verified,0,,,,
77,PPM1hu,Balls Deep,Balls Deep,n/a,,125,n/a,n/a,N,TMc6H2,N,verified,0,,,,
78,J2UGn1,Baltic Anomaly,Baltic Anomaly,8.5,20,104,n/a,n/a,N,AqEUBQ,N,verified,0,,,,
79,Beiqbm,Baltic Joy,Baltic Joy,7.4,37.5,104,n/a,n/a,N,nHLlnK,N,verified,0,,,,
80,YXPOTZ,Bamberg Helles,Bamberg Helles,5.2,30,86,n/a,n/a,N,VEY3Xa,N,verified,3,59;,724;1935;,,1893;
81,kbyHKb,Banana Stand,Banana Stand,n/a,12.5,52,n/a,n/a,Y,p1tFbP,N,verified,0,,,,
82,bdFoir,Bare Knuckle Stout,Bare Knuckle Stout,n/a,47.5,42,n/a,n/a,N,BznahA,N,verified,0,,,,
83,wRkDGh,Barrel Aged 471 IPA. Aggressive Hoppiness,Barrel Aged 471 IPA. Aggressive Hoppiness,9.2,70,31,n/a,n/a,N,IImUD9,N,verified,0,,,,
84,fGeFvg,Barrel Aged BOTL Cap,Barrel Aged BOTL Cap,8.9,29.0,89,n/a,n/a,N,AqEUBQ,N,verified,0,,,,
85,dS3WFU,Barrel Aged Chaka (Merlot),Barrel Aged Chaka (Merlot),8,22.5,61,n/a,n/a,N,q6vJUK,N,verified,0,,,,
86,18Ki63,Barrel Aged Dale's Pale Ale (Makers Mark),Barrel Aged Dale's Pale Ale (Makers Mark),6.5,36.0,25,n/a,n/a,N,q6vJUK,N,verified,0,,,,
87,8SiLJi,Barrel Aged Imperial Cherry Stout,Barrel Aged Imperial Cherry Stout,9.5,65.0,43,n/a,n/a,N,IImUD9,N,verified,0,,,,
88,LMONA6,Barrel Aged Mama's Mama's Little Yella Pils (Tequila),Barrel Aged Mama's Mama's Little Yella Pils (Tequila),5.3,35,98,n/a,n/a,N,q6vJUK,N,verified,0,,,,
89,hO6U5X,Barrel Aged Narwhal,Barrel Aged Narwhal,12.9,65.0,43,n/a,n/a,N,nHLlnK,N,verified,0,,,,
90,zLqnaW,Barrel Aged Nuovo Record,Barrel Aged Nuovo Record,13.5,25.0,53,n/a,n/a,N,AqEUBQ,N,verified,0,,,,
91,DvxCJ2,Barrel Aged Twenty Five,Barrel Aged Twenty Five,9.8,42.5,158,n/a,n/a,N,IImUD9,N,verified,0,,,,
92,HIwvra,Barrel-Aged Bigfoot (Whiskey Barrels),Barrel-Aged Bigfoot (Whiskey Barrels) (2015),11.9,80.0,34,2015,n/a,N,nHLlnK,N,verified,0,,,,
93,AZgmir,Barrel-Aged Hoptimum  (Trip in the Woods),Barrel-Aged Hoptimum  (Trip in the Woods),11.5,60.0,30,n/a,n/a,N,nHLlnK,N,verified,0,,,,
94,xjSOtt,Barrel-Aged Porter,Barrel-Aged Porter,7.4,,132,n/a,n/a,N,nHLlnK,N,verified,0,,,,
95,Ydp0k0,Barrel-Aged Ten Fidy,Barrel-Aged Ten Fidy,12.9,65,43,n/a,n/a,N,q6vJUK,N,verified,0,,,,
96,PZL75k,Barrel-Aged Thunder Ann,Barrel-Aged Thunder Ann,n/a,36.0,25,n/a,n/a,Y,p1tFbP,N,verified,0,,,,
97,4A41PO,Barrel-Aged Torpedo Extra IPA,Barrel-Aged Torpedo Extra IPA,8.5,60.0,30,n/a,n/a,N,nHLlnK,N,verified,0,,,,
98,x7GusT,Batch #2 Barleywine,Batch #2 Barleywine (2015),n/a,80.0,34,2015,n/a,N,IImUD9,N,verified,0,,,,
99,JzR6cK,Bavarian-Styled Doppel Weizen,Bavarian-Styled Doppel Weizen,9,25.0,53,n/a,n/a,N,nLsoQ9,N,verified,0,,,,
100,kvklwS,Bayside Black IPA,Bayside Black IPA,7.1,60.0,30,n/a,n/a,N,q6vJUK,N,verified,0,,,,
101,3JrTod,Beach Bum Blonde Ale,Beach Bum Blonde Ale,5.4,22.5,61,n/a,n/a,N,BznahA,N,verified,0,,,,
102,9YCuGj,Bearsharktopus,Bearsharktopus,6,25.0,62,n/a,n/a,N,VEY3Xa,N,verified,0,,,,
103,ZQkBoF,Bearwalker Barrel Aged Double Maple,Bearwalker Barrel Aged Double Maple,6,35.0,37,n/a,n/a,Y,p1tFbP,N,verified,0,,,,
104,Nl1CJp,Bearwalker Brown,Bearwalker Brown,n/a,35.0,37,n/a,n/a,N,p1tFbP,N,verified,0,,,,
105,c4ODPx,Bearwalker Maple Brown (Four Roses Barrel-Aged),Bearwalker Maple Brown (Four Roses Barrel-Aged),n/a,,134,n/a,n/a,Y,p1tFbP,N,verified,0,,,,
106,Jyj4KZ,Bearwalker Maple Nut (Eagle Rare Barrel Aged),Bearwalker Maple Nut (Eagle Rare Barrel Aged),n/a,13.5,65,n/a,n/a,Y,p1tFbP,N,verified,0,,,,
107,OJadqc,Beer Barrel Bourbon,Beer Barrel Bourbon,n/a,,132,n/a,n/a,N,AqEUBQ,N,verified,0,,,,
108,2rqlKs,Beer Camp 013: Old Cantankerous,Beer Camp 013: Old Cantankerous,6.6,47.5,13,n/a,n/a,N,nHLlnK,N,verified,0,,,,
109,7iFx4r,Beer Camp Across America,Beer Camp Across America (2014),8.6,82.5,31,2014,n/a,N,nHLlnK,N,verified,0,,,,
110,6mTebP,Beer Camp Golden IPA,Beer Camp Golden IPA (2017),6.5,50,30,2017,n/a,N,nHLlnK,N,verified,0,,,,
111,pTHBWA,Beer Camp Hoppy Lager,Beer Camp Hoppy Lager,7,55,93,n/a,n/a,N,nHLlnK,N,verified,0,,,,
112,pGqazY,Beer Camp Tropical IPA,Beer Camp Tropical IPA (2015),6.7,55,30,2015,n/a,N,nHLlnK,N,verified,0,,,,
113,ZK2Swv,Beer Camp: Atlantic-Style Vintage Ale,Beer Camp: Atlantic-Style Vintage Ale (2017),8.5,40,1,2017,n/a,N,nHLlnK,N,verified,0,,,,
114,BdlH6M,Beer Camp: Campout Porter,Beer Camp: Campout Porter (2017),7.7,32,18,2017,n/a,N,nHLlnK,N,verified,0,,,,
115,QHCtPE,Beer Camp: Dry Hopped Belgian Golden,Beer Camp: Dry Hopped Belgian Golden (2017),8,35,36,2017,n/a,N,nHLlnK,N,verified,0,,,,
116,nxU5Fn,Beer Camp: Dry-Hopped Barleywine-Style Ale,Beer Camp: Dry-Hopped Barleywine-Style Ale (2017),9.4,90,34,2017,n/a,N,nHLlnK,N,verified,0,,,,
117,2avhYf,Beer Camp: Dry-Hopped Berliner-Style Weisse,Beer Camp: Dry-Hopped Berliner-Style Weisse (2017),4.2,10,46,2017,n/a,N,nHLlnK,N,verified,0,,,,
118,eueVi6,Beer Camp: Dunkle Weisse,Beer Camp: Dunkle Weisse (2017),5.7,10,52,2017,n/a,N,nHLlnK,N,verified,0,,,,
119,z8iAm9,Beer Camp: East Meets West IPA,Beer Camp: East Meets West IPA (2017),7,40,30,2017,n/a,N,nHLlnK,N,verified,0,,,,
120,bSQyva,Beer Camp: Ginger Lager,Beer Camp: Ginger Lager (2017),6.2,20,93,2017,n/a,N,nHLlnK,N,verified,0,,,,
121,q5sbES,Beer Camp: Raspberry Sundae Ale,Beer Camp: Raspberry Sundae Ale (2017),8,10,124,2017,n/a,N,nHLlnK,N,verified,0,,,,
122,lT9g7O,Beer Camp: Stout of the Union,Beer Camp: Stout of the Union,7,64,42,n/a,n/a,N,nHLlnK,N,verified,1,79;,,,
123,SPbPNt,Beer Camp: Thai-Style Iced Tea,Beer Camp: Thai-Style Iced Tea (2017),7.2,12,124,2017,n/a,N,nHLlnK,N,verified,0,,,,
124,4jKDXK,Beer Camp: West Coast DIPA,Beer Camp: West Coast DIPA (2017),8.2,65,31,2017,n/a,N,nHLlnK,N,verified,0,,,,
125,h331gl,Beer Camp: White IPA with Yuzu,Beer Camp: White IPA with Yuzu (2017),7,20,30,2017,n/a,N,nHLlnK,N,verified,0,,,,
126,gFe3ro,Beer Like A Billy Goat,Beer Like A Billy Goat,6.5,25,89,n/a,n/a,N,VEY3Xa,N,verified,1,50;,,,
127,ZJdowf,Beerhive,Beerhive,8.47,32.5,59,n/a,5,N,AqEUBQ,N,verified,0,,,,
128,1cLpJP,Beerito,Beerito,4,21,80,n/a,n/a,N,q6vJUK,N,verified,0,,,,
129,BoJHzM,Belgian Black IPA - Beer Camp #94,Belgian Black IPA - Beer Camp #94,7.7,52,62,n/a,n/a,N,nHLlnK,N,verified,0,,,,
130,nAr0mR,Belgian Blond,Belgian Blond,6.7,20,63,n/a,n/a,N,VEY3Xa,N,verified,0,,,,
131,DQW0WA,Belgian Crush,Belgian Crush,5.7,25.0,62,n/a,n/a,N,VEY3Xa,N,verified,0,,,,
132,hDKDfU,Belgian Style Pale Ale - Mountain Series,Belgian Style Pale Ale - Mountain Series,n/a,25.0,62,n/a,n/a,N,IImUD9,N,verified,0,,,,
133,X8qNCS,Belgian-Style Blonde IPA,Belgian-Style Blonde IPA,7.5,22.5,61,n/a,n/a,N,nHLlnK,N,verified,0,,,,
134,17KZDP,Bella Czech Pils,Bella Czech Pils,5.3,35,106,n/a,n/a,N,DifSi4,N,verified,0,,,,
135,8nUyoD,Belle Meade Bourbon Sour,Belle Meade Bourbon Sour,n/a,,136,n/a,n/a,Y,p1tFbP,N,verified,0,,,,
136,O3nY32,Bernie Weisse,Bernie Weisse,3.2,5,46,n/a,n/a,N,VEY3Xa,N,verified,0,,,,
137,QtA7tb,Betsy's Revenge,Betsy's Revenge,4.5,50,121,n/a,n/a,Y,p1tFbP,N,verified,0,,,,
138,pSVIAZ,BFD - Beer For Drinking,BFD - Beer For Drinking,4.8,33,36,n/a,n/a,N,nHLlnK,N,verified,0,,,,
139,zqS7ze,Bigfoot,Bigfoot (1997),9.6,80.0,34,1997,n/a,N,nHLlnK,N,verified,0,,,,
140,ETtkIW,Bigfoot,Bigfoot (1996),9.6,80.0,34,1996,n/a,N,nHLlnK,N,verified,0,,,,
141,eyYenc,Bigfoot,Bigfoot (1998),9.6,80.0,34,1998,n/a,N,nHLlnK,N,verified,0,,,,
142,ygAzC9,Bigfoot,Bigfoot (2001),9.6,90,34,2001,5,N,nHLlnK,N,verified,0,,,,
143,aztnLa,Bigfoot,Bigfoot (2002),9.6,90,34,2002,5,N,nHLlnK,N,verified,0,,,,
144,DJcbV1,Bigfoot,Bigfoot (2003),9.6,90,34,2003,5,N,nHLlnK,N,verified,0,,,,
145,pdLPeS,Bigfoot,Bigfoot (2004),9.6,90,34,2004,5,N,nHLlnK,N,verified,0,,,,
146,Rx4Dnt,Bigfoot,Bigfoot (2005),9.6,90,34,2005,5,N,nHLlnK,N,verified,0,,,,
147,ysyw2P,Bigfoot,Bigfoot (2015),9.6,90,34,2015,n/a,N,nHLlnK,N,verified,0,,,,
148,4sdq0d,Bigfoot,Bigfoot (2007),9.6,90,34,2007,n/a,N,nHLlnK,N,verified,0,,,,
149,1UhodH,Bigfoot,Bigfoot (2017),n/a,80.0,34,2017,n/a,N,nHLlnK,N,verified,0,,,,
150,IphbdN,Bigfoot,Bigfoot (2006),9.6,80.0,34,2006,n/a,N,nHLlnK,N,verified,0,,,,
151,8PsCAg,Bigfoot,Bigfoot (2014),9.6,80.0,34,2014,n/a,N,nHLlnK,N,verified,0,,,,
152,ER2JSs,Bigfoot,Bigfoot (1999),9.6,80.0,34,1999,n/a,N,nHLlnK,N,verified,0,,,,
153,2CRlqm,Bigfoot,Bigfoot (1994),9.6,80.0,34,1994,n/a,N,nHLlnK,N,verified,0,,,,
154,qUIYuC,Bigfoot,Bigfoot,9.6,90,17,n/a,6,N,nHLlnK,N,verified,0,,,,
155,9HcWSd,Bigfoot,Bigfoot (2000),9.6,80.0,34,2000,n/a,N,nHLlnK,N,verified,0,,,,
156,dapUuF,Bigfoot (2016),Bigfoot (2016),9.6,90,34,n/a,n/a,N,nHLlnK,N,verified,0,,,,
157,AFNvz4,Bigfoot (2018),Bigfoot (2018),9.6,90,34,n/a,n/a,N,nHLlnK,N,verified,0,,,,
158,0T4pOY,Bigfoot Barrel-Aged,Bigfoot Barrel-Aged,12.2,80.0,34,n/a,n/a,N,nHLlnK,N,verified,0,,,,
159,Rxu5Bd,Bing Bing,Bing Bing,6.8,52,30,n/a,n/a,N,VEY3Xa,N,verified,0,,,,
160,BJymUV,Bitter Oats,Bitter Oats,10.5,82.5,31,n/a,n/a,N,nLsoQ9,N,verified,0,,,,
161,gLBFNH,Bitter Over Ewe,Bitter Over Ewe,n/a,37.5,5,n/a,n/a,Y,p1tFbP,N,verified,0,,,,
162,tLwMOd,Black Brew Bae,Black Brew Bae,6.4,50,41,n/a,n/a,N,q6vJUK,N,verified,0,,,,
163,pkEofb,Black Cat Porter,Black Cat Porter,5.2,25.0,18,n/a,n/a,N,VEY3Xa,N,verified,0,,,,
164,yxUgyc,Black Cat Stout,Black Cat Stout,5.5,47.5,42,n/a,n/a,N,4F7QA9,N,verified,0,,,,
165,4fKoj3,Black Crown,Black Crown,6,24.0,101,n/a,5,N,BznahA,N,verified,0,,,,
166,yoGDFl,Black Eye PA,Black Eye PA,7.5,60.0,41,n/a,n/a,N,nHLlnK,N,verified,0,,,,
167,kZadFf,Black IPA,Black IPA,6.5,56,30,n/a,n/a,Y,4F7QA9,N,verified,0,,,,
168,fyj05b,Black IPA,Black IPA,6.9,60.0,30,n/a,n/a,N,nHLlnK,N,verified,0,,,,
169,HSChH3,Black Lager (Hatchery Series Release #3),Black Lager (Hatchery Series Release #3),5,17.0,103,n/a,n/a,N,TMc6H2,N,verified,0,,,,
170,E6kkPh,Black Mad Hatter India Pale Ale,Black Mad Hatter India Pale Ale,5.56,67,41,n/a,5,N,AqEUBQ,N,verified,3,22;24;90;,247;378;650;1950;,,1835;
171,ja4TBb,Black Mamba,Black Mamba,6,25.0,53,n/a,n/a,N,q6vJUK,N,verified,0,,,,
172,NgU9h0,Black Shack Porter,Black Shack Porter,5.3,45,19,n/a,5,N,DifSi4,N,verified,0,,,,
173,Du7C2e,Black Tulip,Black Tulip (2012),8.8,21,59,2012,n/a,N,AqEUBQ,N,verified,0,,,,
174,i0Hy6x,Black Vapor,Black Vapor,6,26.0,84,n/a,5,N,nHLlnK,N,verified,0,,,,
175,fekpJv,Blackstrap Fever,Blackstrap Fever,6.1,25.0,18,n/a,n/a,N,q6vJUK,N,verified,0,,,,
176,QFJ250,Blantons Barrel Aged Scotch Ale,Blantons Barrel Aged Scotch Ale,11.3,30.0,15,n/a,n/a,N,nHLlnK,N,verified,0,,,,
177,d16niD,Blindfold,Blindfold,7.4,70,41,n/a,8,N,nHLlnK,N,verified,0,,,,
178,24mTU2,Blizzicane Bock,Blizzicane Bock,7.7,25.0,88,n/a,n/a,N,nHLlnK,N,verified,0,,,,
179,95tyDm,Blonde Ale,Blonde Ale,n/a,20.0,36,n/a,5,N,nHLlnK,N,verified,0,,,,
180,IlrJbh,Blood Shot,Blood Shot,8.6,70.0,33,n/a,n/a,N,nHLlnK,N,verified,0,,,,
181,wzCyVT,Blue,Blue,4.6,37.5,119,n/a,5,N,TMc6H2,N,verified,0,,,,
182,bK4vxh,Blue Dream,Blue Dream,6.4,60.0,30,n/a,n/a,N,q6vJUK,N,verified,0,,,,
183,8b9X23,Blue Goat,Blue Goat,7.5,,n/a,n/a,n/a,N,AqEUBQ,N,verified,0,,,,
