,name,brewery,style,abv,ibu,rating,raters,date
3146,Strawberry Banana Peach Fated Farmer Foamy Freeze,https://untappd.com/TrilliumBrewing,American Wild Ale,N/A ABV,N/A IBU,(N/A),5 Ratings,Added 01/05/19
3147,Lemon Lime Bomb Pop,https://untappd.com/TrilliumBrewing,American Wild Ale,N/A ABV,N/A IBU,(N/A),4 Ratings,Added 09/12/18
3148,Raspberry Bomb Pop Wild Trillium,https://untappd.com/TrilliumBrewing,American Wild Ale,N/A ABV,N/A IBU,(N/A),2 Ratings,Added 08/20/18
3149,Foamy Freeze Black Currant,https://untappd.com/TrilliumBrewing,American Wild Ale,N/A ABV,N/A IBU,(N/A),3 Ratings,Added 11/10/18
3150,Pot And Kettle: Barrington Vienna Roast,https://untappd.com/TrilliumBrewing,Porter - Other,7.5% ABV,100 IBU,(N/A),1 Rating,Added 09/04/17
3151,Amazed Up,https://untappd.com/TrilliumBrewing,IPA - Imperial / Double,N/A ABV,N/A IBU,(N/A),1 Rating,Added 12/28/18
3152,Trillium New England Wild Ale With Raspberry Slushie,https://untappd.com/TrilliumBrewing,American Wild Ale,6.4% ABV,N/A IBU,(N/A),1 Rating,Added 08/31/18
3153,Day & Night Barleywine With Cold Abrew Coffee,https://untappd.com/TrilliumBrewing,Barleywine - American,10% ABV,50 IBU,(N/A),1 Rating,Added 01/05/19
3154,Permutation Series: Number Seventy-Six,https://untappd.com/TrilliumBrewing,Stout - Imperial / Double,8.3% ABV,N/A IBU,(N/A),0 Rating,Added 01/09/19
3155,ERIS vs Naga,https://untappd.com/MidnightProject,Stout - Russian Imperial,13% ABV,120 IBU,(4.33),393 Ratings,Added 05/24/18
3156,Evil Grapefruit,https://untappd.com/MidnightProject,Sour - Fruited,5.83% ABV,13 IBU,(3.91),230 Ratings,Added 03/06/17
3157,Hop Headshot: Mosaic,https://untappd.com/MidnightProject,IPA - Triple,11% ABV,111 IBU,(4.46),259 Ratings,Added 04/05/18
3158,Checkman,https://untappd.com/MidnightProject,Sour - Fruited,6.9% ABV,10 IBU,(4.23),236 Ratings,Added 11/06/18
3159,Triple Kill,https://untappd.com/MidnightProject,Belgian Tripel,9% ABV,30 IBU,(3.95),158 Ratings,Added 01/31/18
3160,Hop Headshot: Citra,https://untappd.com/MidnightProject,IPA - Triple,11% ABV,111 IBU,(4.49),156 Ratings,Added 09/18/18
3161,Garden Berry Party,https://untappd.com/MidnightProject,Sour - Fruited,6.5% ABV,15 IBU,(4.37),149 Ratings,Added 09/18/18
3162,Blend Me! Sour Dry Cider,https://untappd.com/MidnightProject,Cider - Other,6.2% ABV,10 IBU,(4.29),136 Ratings,Added 07/06/18
3163,Black Ice,https://untappd.com/MidnightProject,Brown Ale - Imperial / Double,9.7% ABV,35 IBU,(4.14),144 Ratings,Added 11/22/17
3164,Midnight Taproom,https://untappd.com/MidnightProject,Pale Wheat Ale - American,7.5% ABV,40 IBU,(4.35),125 Ratings,Added 07/23/18
3165,Cucuale,https://untappd.com/MidnightProject,Saison / Farmhouse Ale,6.7% ABV,30 IBU,(3.72),132 Ratings,Added 12/05/17
3166,Your Quadruple Sour Passion Juice,https://untappd.com/MidnightProject,Sour - Fruited,10.8% ABV,15 IBU,(4.47),135 Ratings,Added 08/13/18
3167,The Dark Side of the Peachoholic,https://untappd.com/MidnightProject,Sour - Ale,7% ABV,10 IBU,(4.37),128 Ratings,Added 04/18/18
3168,Potato Republic,https://untappd.com/MidnightProject,IPA - International,6% ABV,47 IBU,(4.02),105 Ratings,Added 09/22/17
3169,ERIS,https://untappd.com/MidnightProject,Stout - Russian Imperial,13% ABV,120 IBU,(4.62),112 Ratings,Added 05/24/18
3170,Blueberry Tornado,https://untappd.com/MidnightProject,IPA - Milkshake,7% ABV,40 IBU,(4.46),100 Ratings,Added 05/24/18
3171,Slice of Paradise,https://untappd.com/MidnightProject,Brown Ale - Other,6.5% ABV,27 IBU,(4.41),89 Ratings,Added 03/28/18
3172,Midnight Summer,https://untappd.com/MidnightProject,IPA - Imperial / Double,7.5% ABV,70 IBU,(4.35),78 Ratings,Added 06/20/18
3173,WKB (Wild Kveik Blueberries),https://untappd.com/MidnightProject,American Wild Ale,9% ABV,N/A IBU,(4.6),71 Ratings,Added 11/23/18
3174,"Dude, Where's My Beans?",https://untappd.com/MidnightProject,Brown Ale - Imperial / Double,9.3% ABV,30 IBU,(4.39),55 Ratings,Added 12/26/18
3175,3 Fonteinen Oude Geuze,https://untappd.com/Brouwerij3Fonteinen,Lambic - Gueuze,6% ABV,N/A IBU,(4.11),"42,753 Ratings",Added 08/21/10
3176,3 Fonteinen Oude Kriek,https://untappd.com/Brouwerij3Fonteinen,Lambic - Kriek,6% ABV,N/A IBU,(4.21),"19,772 Ratings",Added 12/13/10
3177,Beersel Zwet.be,https://untappd.com/Brouwerij3Fonteinen,Porter - Other,7% ABV,40 IBU,(3.68),"13,898 Ratings",Added 06/12/11
3178,3 Fonteinen Oude Geuze Cuvée Armand & Gaston,https://untappd.com/Brouwerij3Fonteinen,Lambic - Gueuze,5.5% ABV,N/A IBU,(4.4),"11,752 Ratings",Added 06/10/16
3179,3 Fonteinen Intens Rood (Intense Red),https://untappd.com/Brouwerij3Fonteinen,Lambic - Kriek,6% ABV,N/A IBU,(4.18),"8,733 Ratings",Added 04/18/13
3180,3 Fonteinen Oude Geuze Golden Blend,https://untappd.com/Brouwerij3Fonteinen,Lambic - Gueuze,7.5% ABV,N/A IBU,(4.4),"7,623 Ratings",Added 03/13/12
3181,3 Fonteinen Hommage,https://untappd.com/Brouwerij3Fonteinen,Lambic - Framboise,6% ABV,N/A IBU,(4.49),"5,233 Ratings",Added 12/27/10
3182,Beersel Blond,https://untappd.com/Brouwerij3Fonteinen,Blonde Ale - Belgian Blonde / Golden,7% ABV,N/A IBU,(3.55),"2,732 Ratings",Added 12/08/10
3183,3 Fonteinen Schaarbeekse Kriek,https://untappd.com/Brouwerij3Fonteinen,Lambic - Kriek,6% ABV,N/A IBU,(4.45),"2,144 Ratings",Added 12/11/10
3184,Beersel Lager,https://untappd.com/Brouwerij3Fonteinen,Lager - Pale,5.2% ABV,N/A IBU,(3.43),"1,865 Ratings",Added 12/08/10
3185,Framboos,https://untappd.com/Brouwerij3Fonteinen,Lambic - Framboise,6% ABV,N/A IBU,(4.49),"1,501 Ratings",Added 08/18/11
3186,3 Fonteinen Oude Kriekenlambik,https://untappd.com/Brouwerij3Fonteinen,Lambic - Kriek,5% ABV,N/A IBU,(4.29),"1,421 Ratings",Added 05/03/15
3187,3 Fonteinen Jonge Lambik,https://untappd.com/Brouwerij3Fonteinen,Lambic - Traditional,5% ABV,N/A IBU,(3.83),"1,159 Ratings",Added 06/06/14
3188,Zenne y Frontera Solera (Batch 2),https://untappd.com/Brouwerij3Fonteinen,Lambic - Traditional,7% ABV,N/A IBU,(4.69),"1,020 Ratings",Added 09/01/17
3189,Oude Geuze Vintage,https://untappd.com/Brouwerij3Fonteinen,Lambic - Gueuze,6% ABV,N/A IBU,(4.47),828 Ratings,Added 11/27/10
3190,3 Fonteinen Oude Lambik,https://untappd.com/Brouwerij3Fonteinen,Lambic - Traditional,5% ABV,N/A IBU,(3.92),759 Ratings,Added 06/25/12
3191,3 Fonteinen Classical Faro,https://untappd.com/Brouwerij3Fonteinen,Lambic - Faro,5.5% ABV,N/A IBU,(3.72),610 Ratings,Added 05/07/12
3192,Speling van het Lot VI.ii: Gele Perzik Raw & Uncut,https://untappd.com/Brouwerij3Fonteinen,Lambic - Fruit,6.4% ABV,N/A IBU,(4.38),371 Ratings,Added 04/22/18
3193,Speling Van Het Lot VII.viii – Kriek + Kriek – Raw & Uncut,https://untappd.com/Brouwerij3Fonteinen,Lambic - Kriek,6.4% ABV,N/A IBU,(4.58),278 Ratings,Added 08/30/18
3194,Speling Van Het Lot VII.v – Aardbei + Kriek – Blended & Alive,https://untappd.com/Brouwerij3Fonteinen,Lambic - Fruit,5.6% ABV,N/A IBU,(4.43),234 Ratings,Added 08/30/18
3195,3 Fonteinen Frambozenlambik,https://untappd.com/Brouwerij3Fonteinen,Lambic - Framboise,5% ABV,N/A IBU,(4.21),216 Ratings,Added 08/26/17
3196,Speling Van Het Lot VII.iii - Braam + Hommage – Blended & Alive,https://untappd.com/Brouwerij3Fonteinen,Lambic - Fruit,5.2% ABV,N/A IBU,(4.48),218 Ratings,Added 08/30/18
3197,Speling Van Het Lot VII.ii – Bosbes + Hommage – Blended & Alive,https://untappd.com/Brouwerij3Fonteinen,Lambic - Fruit,5.8% ABV,N/A IBU,(4.4),207 Ratings,Added 08/30/18
3198,Speling Van Het Lot VII.vii – Aardbei + Kriek – Raw & Uncut,https://untappd.com/Brouwerij3Fonteinen,Lambic - Fruit,6% ABV,N/A IBU,(4.44),188 Ratings,Added 08/30/18
3199,Speling Van Het Lot VII.i – Braam + Hommage – Raw & Uncut,https://untappd.com/Brouwerij3Fonteinen,Lambic - Fruit,4.9% ABV,N/A IBU,(4.32),180 Ratings,Added 08/30/18
3200,Saison Bernice,https://untappd.com/SanteAdairius,Saison / Farmhouse Ale,6.5% ABV,N/A IBU,(4.36),"9,338 Ratings",Added 07/27/12
3201,West Ashley,https://untappd.com/SanteAdairius,Saison / Farmhouse Ale,7.3% ABV,N/A IBU,(4.51),"7,805 Ratings",Added 09/01/12
3202,Simpleton,https://untappd.com/SanteAdairius,IPA - American,6.5% ABV,70 IBU,(4.05),"4,666 Ratings",Added 10/09/13
3203,831 IPA,https://untappd.com/SanteAdairius,IPA - American,7.2% ABV,65 IBU,(3.97),"4,456 Ratings",Added 05/27/12
3204,Vanilla Joe,https://untappd.com/SanteAdairius,Porter - American,6.8% ABV,N/A IBU,(4.22),"2,736 Ratings",Added 11/10/12
3205,"Tomorrow, Today",https://untappd.com/SanteAdairius,IPA - American,7.4% ABV,N/A IBU,(4.16),"3,318 Ratings",Added 03/02/17
3206,Chavez,https://untappd.com/SanteAdairius,Porter - American,6.8% ABV,N/A IBU,(3.91),"2,195 Ratings",Added 09/24/12
3207,Lucybelle,https://untappd.com/SanteAdairius,Saison / Farmhouse Ale,5.3% ABV,N/A IBU,(4.08),"2,340 Ratings",Added 10/10/13
3208,Farmhouse Noir (Batch 3),https://untappd.com/SanteAdairius,Saison / Farmhouse Ale,7.7% ABV,25 IBU,(4.21),"2,228 Ratings",Added 01/23/16
3209,Little Quibble,https://untappd.com/SanteAdairius,Saison / Farmhouse Ale,4.8% ABV,N/A IBU,(3.81),"1,877 Ratings",Added 05/31/13
3210,Four Legs Good (Batch 2),https://untappd.com/SanteAdairius,Belgian Quad,9.9% ABV,N/A IBU,(4.2),"2,227 Ratings",Added 01/21/17
3211,Love's Armor,https://untappd.com/SanteAdairius,American Wild Ale,8.1% ABV,38 IBU,(4.21),"1,906 Ratings",Added 11/04/12
3212,Anaïs,https://untappd.com/SanteAdairius,Saison / Farmhouse Ale,6.5% ABV,N/A IBU,(3.91),"1,480 Ratings",Added 06/16/12
3213,Foudre #2,https://untappd.com/SanteAdairius,Saison / Farmhouse Ale,6.5% ABV,N/A IBU,(4.27),"1,613 Ratings",Added 03/15/17
3214,Full Hands In,https://untappd.com/SanteAdairius,American Wild Ale,6.7% ABV,N/A IBU,(4.22),"1,669 Ratings",Added 09/17/17
3215,Point Being,https://untappd.com/SanteAdairius,IPA - American,7.1% ABV,N/A IBU,(4.17),"1,481 Ratings",Added 10/20/17
3216,Forest For The Trees,https://untappd.com/SanteAdairius,IPA - Imperial / Double,8.2% ABV,N/A IBU,(4.15),"1,198 Ratings",Added 06/04/16
3217,Silver Lies,https://untappd.com/SanteAdairius,Pale Ale - American,5.8% ABV,70 IBU,(4.05),"1,045 Ratings",Added 12/28/14
3218,Human Kindness,https://untappd.com/SanteAdairius,Stout - Milk / Sweet,6.3% ABV,25 IBU,(3.89),"1,048 Ratings",Added 08/03/14
3219,Fruit Punch 1,https://untappd.com/SanteAdairius,American Wild Ale,7.4% ABV,N/A IBU,(4.4),"1,051 Ratings",Added 02/08/15
3220,Southern Sunrise,https://untappd.com/SanteAdairius,Saison / Farmhouse Ale,7.6% ABV,N/A IBU,(4.58),858 Ratings,Added 05/12/16
3221,Cellarman,https://untappd.com/SanteAdairius,Saison / Farmhouse Ale,6.2% ABV,N/A IBU,(4.31),"1,099 Ratings",Added 09/19/13
3222,To The Choir,https://untappd.com/SanteAdairius,Saison / Farmhouse Ale,6.8% ABV,N/A IBU,(4.6),856 Ratings,Added 07/11/15
3223,We Are You,https://untappd.com/SanteAdairius,Saison / Farmhouse Ale,7% ABV,N/A IBU,(4.47),933 Ratings,Added 08/13/16
3224,Fruit Punch 2,https://untappd.com/SanteAdairius,Saison / Farmhouse Ale,7.4% ABV,N/A IBU,(4.52),853 Ratings,Added 02/14/15
3225,Kettle Charge,https://untappd.com/VitaminSeaBrewing,IPA - New England,6.8% ABV,N/A IBU,(4.31),162 Ratings,Added 01/19/16
3226,AU Jus,https://untappd.com/VitaminSeaBrewing,IPA - New England,7.6% ABV,N/A IBU,(4.28),146 Ratings,Added 11/28/15
3227,Baby Waves,https://untappd.com/VitaminSeaBrewing,IPA - Session / India Session Ale,4.2% ABV,N/A IBU,(4.13),170 Ratings,Added 11/28/15
3228,Ramble And Roam with Citra,https://untappd.com/VitaminSeaBrewing,IPA - Session / India Session Ale,4.8% ABV,N/A IBU,(4.22),158 Ratings,Added 04/23/17
3229,Alone And Adrift,https://untappd.com/VitaminSeaBrewing,IPA - New England,7.9% ABV,N/A IBU,(4.27),155 Ratings,Added 02/24/17
3230,Seven Bells And All's Well,https://untappd.com/VitaminSeaBrewing,Stout - American,4.9% ABV,N/A IBU,(4.23),109 Ratings,Added 10/07/17
3231,Double Summer,https://untappd.com/VitaminSeaBrewing,IPA - New England,8.2% ABV,N/A IBU,(4.44),112 Ratings,Added 03/06/16
3232,Due North,https://untappd.com/VitaminSeaBrewing,IPA - American,7.63% ABV,N/A IBU,(4.45),95 Ratings,Added 02/17/17
3233,Double Winter,https://untappd.com/VitaminSeaBrewing,IPA - New England,8.2% ABV,N/A IBU,(4.22),108 Ratings,Added 12/18/17
3234,Frame Lines,https://untappd.com/VitaminSeaBrewing,IPA - New England,7.6% ABV,70 IBU,(4.26),94 Ratings,Added 03/20/18
3235,Sea For Yourself,https://untappd.com/VitaminSeaBrewing,IPA - New England,7.6% ABV,65 IBU,(4.27),65 Ratings,Added 11/03/17
3236,Corduroys & Cowboy Boots,https://untappd.com/VitaminSeaBrewing,Stout - American Imperial / Double,10% ABV,N/A IBU,(4.08),74 Ratings,Added 10/26/18
3237,Orange Cream Dream,https://untappd.com/VitaminSeaBrewing,Cream Ale,7.62% ABV,N/A IBU,(4),50 Ratings,Added 12/03/16
3238,Elusive Ipa,https://untappd.com/VitaminSeaBrewing,IPA - New England,6.8% ABV,N/A IBU,(4.38),53 Ratings,Added 01/29/17
3239,Cream With Coffee,https://untappd.com/VitaminSeaBrewing,Cream Ale,6% ABV,N/A IBU,(4.12),54 Ratings,Added 05/21/16
3240,Summer,https://untappd.com/VitaminSeaBrewing,IPA - New England,6.2% ABV,N/A IBU,(4.18),53 Ratings,Added 07/13/18
3241,This Is My Happy Face,https://untappd.com/VitaminSeaBrewing,IPA - New England,8.1% ABV,N/A IBU,(4.27),39 Ratings,Added 09/17/17
3242,Little Blue Pill,https://untappd.com/VitaminSeaBrewing,Stout - American Imperial / Double,9.1% ABV,N/A IBU,(4.16),32 Ratings,Added 11/28/15
3243,Right And Wrong,https://untappd.com/VitaminSeaBrewing,IPA - American,6.8% ABV,N/A IBU,(4.28),24 Ratings,Added 10/25/17
3244,Greetings From Weymouth,https://untappd.com/VitaminSeaBrewing,IPA - New England,6.3% ABV,N/A IBU,(4.51),26 Ratings,Added 11/18/18
3245,Winter,https://untappd.com/VitaminSeaBrewing,IPA - New England,6.1% ABV,N/A IBU,(4.09),23 Ratings,Added 11/10/18
3246,Station 4,https://untappd.com/VitaminSeaBrewing,IPA - New England,6.2% ABV,N/A IBU,(4.41),25 Ratings,Added 11/03/18
3247,Drop Turn,https://untappd.com/VitaminSeaBrewing,IPA - New England,6.1% ABV,N/A IBU,(4.49),23 Ratings,Added 12/25/18
3248,Beachfire Stories,https://untappd.com/VitaminSeaBrewing,Stout - American,5.3% ABV,N/A IBU,(4.32),19 Ratings,Added 12/01/18
3249,Dank Is the New Juicy,https://untappd.com/VitaminSeaBrewing,IPA - New England,6.4% ABV,N/A IBU,(4.6),17 Ratings,Added 09/22/18
3250,Sip of Sunshine,https://untappd.com/LawsonsFinestLiquids,IPA - Imperial / Double,8% ABV,65 IBU,(4.41),"137,761 Ratings",Added 04/03/14
3251,Super Session IPA #2 (Amarillo),https://untappd.com/LawsonsFinestLiquids,IPA - Session / India Session Ale,4.8% ABV,N/A IBU,(4.04),"41,272 Ratings",Added 07/19/14
3252,Super Session #8,https://untappd.com/LawsonsFinestLiquids,IPA - Session / India Session Ale,4.8% ABV,N/A IBU,(3.98),"22,182 Ratings",Added 04/21/17
3253,Double Sunshine,https://untappd.com/LawsonsFinestLiquids,IPA - Imperial / Double,8% ABV,N/A IBU,(4.51),"13,141 Ratings",Added 01/24/11
3254,Triple Sunshine IPA,https://untappd.com/LawsonsFinestLiquids,IPA - Triple,10.5% ABV,N/A IBU,(4.5),"8,267 Ratings",Added 05/23/14
3255,Fayston Maple Imperial Stout,https://untappd.com/LawsonsFinestLiquids,Stout - American Imperial / Double,10.1% ABV,N/A IBU,(4.23),"6,388 Ratings",Added 02/24/11
3256,Super Session #7,https://untappd.com/LawsonsFinestLiquids,IPA - Session / India Session Ale,4.8% ABV,N/A IBU,(3.82),"6,574 Ratings",Added 04/11/17
3257,Chinooker'd IPA,https://untappd.com/LawsonsFinestLiquids,IPA - American,6.9% ABV,N/A IBU,(4.1),"5,056 Ratings",Added 12/11/10
3258,Hopzilla,https://untappd.com/LawsonsFinestLiquids,IPA - Imperial / Double,8.7% ABV,N/A IBU,(4.14),"4,406 Ratings",Added 04/19/11
3259,Maple Nipple,https://untappd.com/LawsonsFinestLiquids,Red Ale - American Amber / Red,8% ABV,N/A IBU,(3.91),"4,205 Ratings",Added 01/17/11
3260,Super Session IPA #1 (Citra),https://untappd.com/LawsonsFinestLiquids,IPA - Session / India Session Ale,4.2% ABV,N/A IBU,(4.01),"4,011 Ratings",Added 06/12/14
3261,Maple Tripple Ale,https://untappd.com/LawsonsFinestLiquids,Strong Ale - American,12% ABV,N/A IBU,(4.33),"2,996 Ratings",Added 04/19/11
3262,The Space In Between,https://untappd.com/LawsonsFinestLiquids,Other,5% ABV,N/A IBU,(3.99),"3,111 Ratings",Added 01/13/17
3263,Peril Imperial IPA,https://untappd.com/LawsonsFinestLiquids,IPA - Imperial / Double,11.1% ABV,N/A IBU,(4.4),"2,502 Ratings",Added 04/20/13
3264,Spring Fever Session IPA,https://untappd.com/LawsonsFinestLiquids,IPA - Session / India Session Ale,3.8% ABV,N/A IBU,(3.97),"2,332 Ratings",Added 04/19/13
3265,Knockout Blonde Ale,https://untappd.com/LawsonsFinestLiquids,Blonde Ale,5% ABV,N/A IBU,(3.85),"2,212 Ratings",Added 01/16/11
3266,KIWI Double IPA,https://untappd.com/LawsonsFinestLiquids,IPA - Imperial / Double,8.1% ABV,N/A IBU,(4.26),"1,800 Ratings",Added 12/04/12
3267,Triple Play IPA,https://untappd.com/LawsonsFinestLiquids,IPA - American,7% ABV,N/A IBU,(4.29),"1,588 Ratings",Added 04/16/11
3268,Sugarhouse IPA,https://untappd.com/LawsonsFinestLiquids,IPA - American,6.2% ABV,N/A IBU,(3.87),"1,926 Ratings",Added 03/07/11
3269,Hopcelot,https://untappd.com/LawsonsFinestLiquids,IPA - American,7% ABV,77 IBU,(4.29),"1,537 Ratings",Added 09/20/14
3270,Fayston Maple Imperial Stout (Rum Barrel Aged),https://untappd.com/LawsonsFinestLiquids,Stout - American Imperial / Double,11% ABV,N/A IBU,(4.38),"1,643 Ratings",Added 04/19/14
3271,Permagrin Rye Pale Ale,https://untappd.com/LawsonsFinestLiquids,Rye Beer,6% ABV,N/A IBU,(3.96),"1,404 Ratings",Added 07/07/11
3272,Fayston Maple Imperial Stout (Coffee),https://untappd.com/LawsonsFinestLiquids,Stout - Imperial / Double,10% ABV,N/A IBU,(4.4),"1,498 Ratings",Added 03/04/16
3273,Mosaic IPA,https://untappd.com/LawsonsFinestLiquids,IPA - American,6.5% ABV,N/A IBU,(4.31),"1,341 Ratings",Added 07/25/15
3274,Carrier Mild,https://untappd.com/LawsonsFinestLiquids,English Mild Ale,4.2% ABV,N/A IBU,(3.97),"1,327 Ratings",Added 10/30/15
3275,Idaho 7 IPA,https://untappd.com/LawsonsFinestLiquids,IPA - American,6.3% ABV,N/A IBU,(4.06),"1,222 Ratings",Added 07/15/16
3276,Equinox IPA,https://untappd.com/LawsonsFinestLiquids,IPA - American,6.5% ABV,N/A IBU,(4.15),"1,179 Ratings",Added 07/11/15
3277,Vermont Spruce Tip IPA,https://untappd.com/LawsonsFinestLiquids,IPA - American,6.8% ABV,67 IBU,(3.96),"1,006 Ratings",Added 03/05/13
3278,Rhubarb Basil Saison,https://untappd.com/LawsonsFinestLiquids,Saison / Farmhouse Ale,5.5% ABV,N/A IBU,(3.94),930 Ratings,Added 05/17/15
3279,Jade IPA,https://untappd.com/LawsonsFinestLiquids,IPA - American,7.2% ABV,N/A IBU,(4),846 Ratings,Added 10/19/12
3280,Ava,https://untappd.com/LawsonsFinestLiquids,IPA - American,7% ABV,N/A IBU,(4.04),689 Ratings,Added 01/23/14
3281,Steve's Back Yard Red Ale,https://untappd.com/LawsonsFinestLiquids,Red Ale - American Amber / Red,5.5% ABV,N/A IBU,(3.83),725 Ratings,Added 01/21/12
3282,Big Hoppy,https://untappd.com/LawsonsFinestLiquids,IPA - Black / Cascadian Dark Ale,7.5% ABV,N/A IBU,(4.04),790 Ratings,Added 09/19/13
3283,Shhhhhhh...!,https://untappd.com/LawsonsFinestLiquids,IPA - Imperial / Double,8% ABV,N/A IBU,(4.52),759 Ratings,Added 05/29/15
3284,Sticky Ale (Maple Bourbon Barrel Aged),https://untappd.com/LawsonsFinestLiquids,Red Ale - American Amber / Red,9% ABV,N/A IBU,(4.06),669 Ratings,Added 12/22/13
3285,Fayston Maple Imperial Stout (Apple Brandy Barrel),https://untappd.com/LawsonsFinestLiquids,Stout - American Imperial / Double,11% ABV,N/A IBU,(4.43),745 Ratings,Added 11/16/16
3286,The Carrier Sessions,https://untappd.com/LawsonsFinestLiquids,English Mild Ale,4.5% ABV,N/A IBU,(4.1),649 Ratings,Added 07/17/15
3287,Toast,https://untappd.com/LawsonsFinestLiquids,IPA - Black / Cascadian Dark Ale,5.9% ABV,N/A IBU,(3.97),535 Ratings,Added 02/22/13
3288,Red Spruce Bitter,https://untappd.com/LawsonsFinestLiquids,Extra Special / Strong Bitter,4.5% ABV,N/A IBU,(3.74),542 Ratings,Added 01/21/11
3289,Peppercorn Saison,https://untappd.com/LawsonsFinestLiquids,Saison / Farmhouse Ale,5.3% ABV,N/A IBU,(3.87),527 Ratings,Added 06/11/15
3290,Warren Store Maple Wheat Ale,https://untappd.com/LawsonsFinestLiquids,Pale Wheat Ale - American,4.2% ABV,N/A IBU,(3.35),461 Ratings,Added 07/27/13
3291,Reverse Migration,https://untappd.com/LawsonsFinestLiquids,IPA - American,6.9% ABV,N/A IBU,(4.14),454 Ratings,Added 11/29/15
3292,Fayston Maple Imperial Stout (Bourbon Barrel Aged Pappy Van Winkle 12 Year),https://untappd.com/LawsonsFinestLiquids,Stout - American Imperial / Double,11% ABV,N/A IBU,(4.38),420 Ratings,Added 09/21/14
3293,Big Hapi IBA,https://untappd.com/LawsonsFinestLiquids,IPA - Black / Cascadian Dark Ale,7.5% ABV,N/A IBU,(4),330 Ratings,Added 04/19/11
3294,Paradise Pale Ale,https://untappd.com/LawsonsFinestLiquids,Pale Ale - American,4.9% ABV,N/A IBU,(3.9),287 Ratings,Added 01/13/11
3295,Bit O' Balsam,https://untappd.com/LawsonsFinestLiquids,IPA - American,6.5% ABV,N/A IBU,(4.1),369 Ratings,Added 06/16/17
3296,Fayston Maple Imperial Stout (Aged On Tart Cherries),https://untappd.com/LawsonsFinestLiquids,Stout - Imperial / Double,10.1% ABV,N/A IBU,(4.38),369 Ratings,Added 04/08/17
3297,No Collusion Hopscotch Barrel Aged Maple Imperial Stout,https://untappd.com/LawsonsFinestLiquids,Stout - Imperial / Double,11% ABV,N/A IBU,(4.39),318 Ratings,Added 04/08/18
3298,App Gap Saison,https://untappd.com/LawsonsFinestLiquids,Saison / Farmhouse Ale,5.3% ABV,N/A IBU,(3.75),319 Ratings,Added 10/19/18
3299,JST Saison,https://untappd.com/LawsonsFinestLiquids,Saison / Farmhouse Ale,5% ABV,N/A IBU,(3.99),299 Ratings,Added 08/08/15
3300,Super Session IPA #4 (Galaxy),https://untappd.com/LawsonsFinestLiquids,IPA - Session / India Session Ale,4.2% ABV,N/A IBU,(4.07),236 Ratings,Added 09/12/14
3301,Vermont Local Hop Harvest Ale,https://untappd.com/LawsonsFinestLiquids,Pale Ale - American,5% ABV,N/A IBU,(3.73),196 Ratings,Added 12/01/12
